"No.","Time","Source","Destination","Protocol","Length","Info"
"3129","147.693619","10.42.0.1","10.42.0.2","TCP","66","50404  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757980466 TSecr=66974"
"3130","147.693790","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3131","147.693868","10.42.0.2","10.42.0.1","TCP","66","80  >  50404 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=66974 TSecr=757980466"
"3132","147.695015","10.42.0.2","10.42.0.1","TCP","7306","80  >  50404 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=66974 TSecr=757980466 [TCP segment of a reassembled PDU]"
"3133","147.695048","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3134","147.695323","10.42.0.1","10.42.0.2","TCP","66","50404  >  80 [ACK] Seq=191 Ack=10137 Win=58752 Len=0 TSval=757980468 TSecr=66974"
"3135","147.695397","10.42.0.1","10.42.0.2","TCP","66","50404  >  80 [ACK] Seq=191 Ack=11174 Win=57728 Len=0 TSval=757980468 TSecr=66974"
"3136","147.696012","10.42.0.1","10.42.0.2","HTTP","396","POST / HTTP/1.1  (application/x-www-form-urlencoded)"
"3137","147.696736","10.42.0.2","10.42.0.1","HTTP","11239","HTTP/1.1 200 OK  (text/html)"
"3138","147.697063","10.42.0.1","10.42.0.2","TCP","66","50404  >  80 [ACK] Seq=521 Ack=19862 Win=59648 Len=0 TSval=757980469 TSecr=66975"
"3139","147.697119","10.42.0.1","10.42.0.2","TCP","66","50404  >  80 [ACK] Seq=521 Ack=22347 Win=57728 Len=0 TSval=757980469 TSecr=66975"
"3140","147.697259","10.42.0.1","10.42.0.2","TCP","66","50404  >  80 [FIN, ACK] Seq=521 Ack=22347 Win=64128 Len=0 TSval=757980470 TSecr=66975"
"3141","147.697648","10.42.0.2","10.42.0.1","TCP","66","80  >  50404 [FIN, ACK] Seq=22347 Ack=522 Win=31104 Len=0 TSval=66975 TSecr=757980470"
"3142","147.697987","10.42.0.1","10.42.0.2","TCP","66","50404  >  80 [ACK] Seq=522 Ack=22348 Win=64128 Len=0 TSval=757980470 TSecr=66975"
"3143","147.724574","10.42.0.1","10.42.0.2","ICMP","98","Echo (ping) request  id=0x051c, seq=74/18944, ttl=64 (reply in 3144)"
"3144","147.724666","10.42.0.2","10.42.0.1","ICMP","98","Echo (ping) reply    id=0x051c, seq=74/18944, ttl=64 (request in 3143)"
"3145","147.813137","10.42.0.1","10.42.0.2","TCP","74","50406  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757980586 TSecr=0 WS=128"
"3146","147.813178","10.42.0.2","10.42.0.1","TCP","74","80  >  50406 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=67004 TSecr=757980586 WS=128"
"3147","147.813384","10.42.0.1","10.42.0.2","TCP","66","50406  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757980586 TSecr=67004"
"3148","147.813414","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3149","147.813515","10.42.0.2","10.42.0.1","TCP","66","80  >  50406 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=67004 TSecr=757980586"
"3150","147.814710","10.42.0.2","10.42.0.1","TCP","7306","80  >  50406 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=67004 TSecr=757980586 [TCP segment of a reassembled PDU]"
"3151","147.814740","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3152","147.814942","10.42.0.1","10.42.0.2","TCP","66","50406  >  80 [ACK] Seq=191 Ack=7241 Win=60672 Len=0 TSval=757980587 TSecr=67004"
"3153","147.814958","10.42.0.1","10.42.0.2","TCP","66","50406  >  80 [ACK] Seq=191 Ack=11174 Win=62592 Len=0 TSval=757980587 TSecr=67004"
"3154","147.815165","10.42.0.1","10.42.0.2","HTTP","350","POST / HTTP/1.1  (application/x-www-form-urlencoded)"
"3155","147.816057","10.42.0.2","10.42.0.1","HTTP","11239","HTTP/1.1 200 OK  (text/html)"
"3156","147.816366","10.42.0.1","10.42.0.2","TCP","66","50406  >  80 [ACK] Seq=475 Ack=16966 Win=61568 Len=0 TSval=757980589 TSecr=67005"
"3157","147.816392","10.42.0.1","10.42.0.2","TCP","66","50406  >  80 [ACK] Seq=475 Ack=22347 Win=73216 Len=0 TSval=757980589 TSecr=67005"
"3158","147.816443","10.42.0.1","10.42.0.2","TCP","66","50406  >  80 [FIN, ACK] Seq=475 Ack=22347 Win=73216 Len=0 TSval=757980589 TSecr=67005"
"3159","147.816999","10.42.0.2","10.42.0.1","TCP","66","80  >  50406 [FIN, ACK] Seq=22347 Ack=476 Win=31104 Len=0 TSval=67005 TSecr=757980589"
"3160","147.817201","10.42.0.1","10.42.0.2","TCP","66","50406  >  80 [ACK] Seq=476 Ack=22348 Win=73216 Len=0 TSval=757980590 TSecr=67005"
"3161","148.048093","10.42.0.1","10.42.0.2","TCP","74","50410  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757980821 TSecr=0 WS=128"
"3162","148.048244","10.42.0.2","10.42.0.1","TCP","74","80  >  50410 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=67063 TSecr=757980821 WS=128"
"3163","148.048552","10.42.0.1","10.42.0.2","TCP","66","50410  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757980821 TSecr=67063"
"3164","148.048572","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3165","148.048662","10.42.0.2","10.42.0.1","TCP","66","80  >  50410 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=67063 TSecr=757980821"
"3166","148.049938","10.42.0.2","10.42.0.1","TCP","7306","80  >  50410 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=67063 TSecr=757980821 [TCP segment of a reassembled PDU]"
"3167","148.050005","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3168","148.050252","10.42.0.1","10.42.0.2","TCP","66","50410  >  80 [ACK] Seq=191 Ack=8689 Win=59648 Len=0 TSval=757980823 TSecr=67063"
"3169","148.050313","10.42.0.1","10.42.0.2","TCP","66","50410  >  80 [ACK] Seq=191 Ack=11174 Win=57728 Len=0 TSval=757980823 TSecr=67063"
"3170","148.050462","10.42.0.1","10.42.0.2","TCP","66","50410  >  80 [FIN, ACK] Seq=191 Ack=11174 Win=64128 Len=0 TSval=757980823 TSecr=67063"
"3171","148.050877","10.42.0.2","10.42.0.1","TCP","66","80  >  50410 [FIN, ACK] Seq=11174 Ack=192 Win=30080 Len=0 TSval=67063 TSecr=757980823"
"3172","148.051204","10.42.0.1","10.42.0.2","TCP","66","50410  >  80 [ACK] Seq=192 Ack=11175 Win=64128 Len=0 TSval=757980824 TSecr=67063"
"3173","148.125796","10.42.0.1","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"3174","148.374966","10.42.0.1","10.42.0.2","TCP","74","50412  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757981148 TSecr=0 WS=128"
"3175","148.375011","10.42.0.2","10.42.0.1","TCP","74","80  >  50412 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=67144 TSecr=757981148 WS=128"
"3176","148.375303","10.42.0.1","10.42.0.2","TCP","66","50412  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757981148 TSecr=67144"
"3177","148.375460","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3178","148.375546","10.42.0.2","10.42.0.1","TCP","66","80  >  50412 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=67144 TSecr=757981148"
"3179","148.376596","10.42.0.2","10.42.0.1","TCP","7306","80  >  50412 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=67145 TSecr=757981148 [TCP segment of a reassembled PDU]"
"3180","148.376628","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3181","148.376919","10.42.0.1","10.42.0.2","TCP","66","50412  >  80 [ACK] Seq=191 Ack=11174 Win=57728 Len=0 TSval=757981150 TSecr=67145"
"3182","148.377325","10.42.0.1","10.42.0.2","HTTP","352","POST / HTTP/1.1  (application/x-www-form-urlencoded)"
"3183","148.378403","10.42.0.2","10.42.0.1","HTTP","11239","HTTP/1.1 200 OK  (text/html)"
"3184","148.378638","10.42.0.1","10.42.0.2","TCP","66","50412  >  80 [ACK] Seq=477 Ack=14070 Win=63488 Len=0 TSval=757981151 TSecr=67145"
"3185","148.378952","10.42.0.1","10.42.0.2","TCP","66","50412  >  80 [ACK] Seq=477 Ack=22347 Win=59648 Len=0 TSval=757981152 TSecr=67145"
"3186","148.379113","10.42.0.1","10.42.0.2","TCP","66","50412  >  80 [FIN, ACK] Seq=477 Ack=22347 Win=64128 Len=0 TSval=757981152 TSecr=67145"
"3187","148.381392","10.42.0.2","10.42.0.1","TCP","66","80  >  50412 [FIN, ACK] Seq=22347 Ack=478 Win=31104 Len=0 TSval=67146 TSecr=757981152"
"3188","148.381633","10.42.0.1","10.42.0.2","TCP","66","50412  >  80 [ACK] Seq=478 Ack=22348 Win=64128 Len=0 TSval=757981154 TSecr=67146"
"3189","148.748189","10.42.0.1","10.42.0.2","ICMP","98","Echo (ping) request  id=0x051c, seq=75/19200, ttl=64 (reply in 3190)"
"3190","148.748282","10.42.0.2","10.42.0.1","ICMP","98","Echo (ping) reply    id=0x051c, seq=75/19200, ttl=64 (request in 3189)"
"3191","149.055145","10.42.0.1","10.42.0.2","TCP","74","50414  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757981828 TSecr=0 WS=128"
"3192","149.055234","10.42.0.2","10.42.0.1","TCP","74","80  >  50414 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=67314 TSecr=757981828 WS=128"
"3193","149.055496","10.42.0.1","10.42.0.2","TCP","66","50414  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757981828 TSecr=67314"
"3194","149.055601","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3195","149.055689","10.42.0.2","10.42.0.1","TCP","66","80  >  50414 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=67314 TSecr=757981829"
"3196","149.056819","10.42.0.2","10.42.0.1","TCP","7306","80  >  50414 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=67315 TSecr=757981829 [TCP segment of a reassembled PDU]"
"3197","149.056848","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3198","149.057140","10.42.0.1","10.42.0.2","TCP","66","50414  >  80 [ACK] Seq=191 Ack=10137 Win=58752 Len=0 TSval=757981830 TSecr=67315"
"3199","149.057173","10.42.0.1","10.42.0.2","TCP","66","50414  >  80 [ACK] Seq=191 Ack=11174 Win=57728 Len=0 TSval=757981830 TSecr=67315"
"3200","149.057615","10.42.0.1","10.42.0.2","HTTP","355","POST / HTTP/1.1  (application/x-www-form-urlencoded)"
"3201","149.058313","10.42.0.2","10.42.0.1","HTTP","11239","HTTP/1.1 200 OK  (text/html)"
"3202","149.058589","10.42.0.1","10.42.0.2","TCP","66","50414  >  80 [ACK] Seq=480 Ack=18414 Win=60672 Len=0 TSval=757981832 TSecr=67315"
"3203","149.058646","10.42.0.1","10.42.0.2","TCP","66","50414  >  80 [ACK] Seq=480 Ack=22347 Win=57728 Len=0 TSval=757981832 TSecr=67315"
"3204","149.058819","10.42.0.1","10.42.0.2","TCP","66","50414  >  80 [FIN, ACK] Seq=480 Ack=22347 Win=64128 Len=0 TSval=757981832 TSecr=67315"
"3205","149.059020","10.42.0.2","10.42.0.1","TCP","66","80  >  50414 [FIN, ACK] Seq=22347 Ack=481 Win=31104 Len=0 TSval=67315 TSecr=757981832"
"3206","149.059262","10.42.0.1","10.42.0.2","TCP","66","50414  >  80 [ACK] Seq=481 Ack=22348 Win=64128 Len=0 TSval=757981832 TSecr=67315"
"3207","149.124483","10.42.0.1","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"3208","149.124683","10.42.0.1","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"3209","149.125826","10.42.0.1","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"3210","149.771738","10.42.0.1","10.42.0.2","ICMP","98","Echo (ping) request  id=0x051c, seq=76/19456, ttl=64 (reply in 3211)"
"3211","149.771843","10.42.0.2","10.42.0.1","ICMP","98","Echo (ping) reply    id=0x051c, seq=76/19456, ttl=64 (request in 3210)"
"3212","149.794774","10.42.0.1","10.42.0.2","TCP","74","50416  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757982568 TSecr=0 WS=128"
"3213","149.794855","10.42.0.2","10.42.0.1","TCP","74","80  >  50416 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=67499 TSecr=757982568 WS=128"
"3214","149.795102","10.42.0.1","10.42.0.2","TCP","66","50416  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757982568 TSecr=67499"
"3215","149.795234","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3216","149.795325","10.42.0.2","10.42.0.1","TCP","66","80  >  50416 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=67499 TSecr=757982568"
"3217","149.796648","10.42.0.2","10.42.0.1","TCP","7306","80  >  50416 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=67500 TSecr=757982568 [TCP segment of a reassembled PDU]"
"3218","149.796681","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3219","149.797023","10.42.0.1","10.42.0.2","TCP","66","50416  >  80 [ACK] Seq=191 Ack=7241 Win=60672 Len=0 TSval=757982570 TSecr=67500"
"3220","149.797235","10.42.0.1","10.42.0.2","TCP","66","50416  >  80 [ACK] Seq=191 Ack=11174 Win=62592 Len=0 TSval=757982570 TSecr=67500"
"3221","149.797420","10.42.0.1","10.42.0.2","TCP","66","50416  >  80 [FIN, ACK] Seq=191 Ack=11174 Win=64128 Len=0 TSval=757982571 TSecr=67500"
"3222","149.797733","10.42.0.2","10.42.0.1","TCP","66","80  >  50416 [FIN, ACK] Seq=11174 Ack=192 Win=30080 Len=0 TSval=67500 TSecr=757982571"
"3223","149.798066","10.42.0.1","10.42.0.2","TCP","66","50416  >  80 [ACK] Seq=192 Ack=11175 Win=64128 Len=0 TSval=757982571 TSecr=67500"
"3224","150.057740","10.42.0.1","10.42.0.2","TCP","74","50418  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757982831 TSecr=0 WS=128"
"3225","150.057784","10.42.0.2","10.42.0.1","TCP","74","80  >  50418 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=67565 TSecr=757982831 WS=128"
"3226","150.058085","10.42.0.1","10.42.0.2","TCP","66","50418  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757982831 TSecr=67565"
"3227","150.058211","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3228","150.058294","10.42.0.2","10.42.0.1","TCP","66","80  >  50418 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=67565 TSecr=757982832"
"3229","150.059220","10.42.0.2","10.42.0.1","TCP","7306","80  >  50418 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=67565 TSecr=757982832 [TCP segment of a reassembled PDU]"
"3230","150.059245","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3231","150.059705","10.42.0.1","10.42.0.2","TCP","66","50418  >  80 [ACK] Seq=191 Ack=2897 Win=63488 Len=0 TSval=757982833 TSecr=67565"
"3232","150.059776","10.42.0.1","10.42.0.2","TCP","66","50418  >  80 [ACK] Seq=191 Ack=11174 Win=57728 Len=0 TSval=757982833 TSecr=67565"
"3233","150.059808","10.42.0.1","10.42.0.2","TCP","66","50418  >  80 [FIN, ACK] Seq=191 Ack=11174 Win=64128 Len=0 TSval=757982833 TSecr=67565"
"3234","150.060390","10.42.0.2","10.42.0.1","TCP","66","80  >  50418 [FIN, ACK] Seq=11174 Ack=192 Win=30080 Len=0 TSval=67566 TSecr=757982833"
"3235","150.060596","10.42.0.1","10.42.0.2","TCP","66","50418  >  80 [ACK] Seq=192 Ack=11175 Win=64128 Len=0 TSval=757982834 TSecr=67566"
"3236","150.124509","10.42.0.1","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"3237","150.124662","10.42.0.1","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"3238","150.587775","10.42.0.1","10.42.0.2","TCP","74","50420  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757983361 TSecr=0 WS=128"
"3239","150.587873","10.42.0.2","10.42.0.1","TCP","74","80  >  50420 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=67698 TSecr=757983361 WS=128"
"3240","150.588162","10.42.0.1","10.42.0.2","TCP","66","50420  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757983362 TSecr=67698"
"3241","150.588354","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3242","150.588440","10.42.0.2","10.42.0.1","TCP","66","80  >  50420 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=67698 TSecr=757983362"
"3243","150.589566","10.42.0.2","10.42.0.1","TCP","7306","80  >  50420 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=67698 TSecr=757983362 [TCP segment of a reassembled PDU]"
"3244","150.589597","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3245","150.589853","10.42.0.1","10.42.0.2","TCP","66","50420  >  80 [ACK] Seq=191 Ack=7241 Win=60672 Len=0 TSval=757983363 TSecr=67698"
"3246","150.589913","10.42.0.1","10.42.0.2","TCP","66","50420  >  80 [ACK] Seq=191 Ack=11174 Win=57728 Len=0 TSval=757983363 TSecr=67698"
"3247","150.590422","10.42.0.1","10.42.0.2","HTTP","374","POST / HTTP/1.1  (application/x-www-form-urlencoded)"
"3248","150.591288","10.42.0.2","10.42.0.1","HTTP","11239","HTTP/1.1 200 OK  (text/html)"
"3249","150.591569","10.42.0.1","10.42.0.2","TCP","66","50420  >  80 [ACK] Seq=499 Ack=18414 Win=60672 Len=0 TSval=757983365 TSecr=67698"
"3250","150.591702","10.42.0.1","10.42.0.2","TCP","66","50420  >  80 [ACK] Seq=499 Ack=22347 Win=57728 Len=0 TSval=757983365 TSecr=67698"
"3251","150.591736","10.42.0.1","10.42.0.2","TCP","66","50420  >  80 [FIN, ACK] Seq=499 Ack=22347 Win=64128 Len=0 TSval=757983365 TSecr=67698"
"3252","150.592030","10.42.0.2","10.42.0.1","TCP","66","80  >  50420 [FIN, ACK] Seq=22347 Ack=500 Win=31104 Len=0 TSval=67699 TSecr=757983365"
"3253","150.592301","10.42.0.1","10.42.0.2","TCP","66","50420  >  80 [ACK] Seq=500 Ack=22348 Win=64128 Len=0 TSval=757983366 TSecr=67699"
"3254","150.795348","10.42.0.1","10.42.0.2","ICMP","98","Echo (ping) request  id=0x051c, seq=77/19712, ttl=64 (reply in 3255)"
"3255","150.795428","10.42.0.2","10.42.0.1","ICMP","98","Echo (ping) reply    id=0x051c, seq=77/19712, ttl=64 (request in 3254)"
"3256","151.230758","10.42.0.1","10.42.0.2","TCP","74","50422  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757984005 TSecr=0 WS=128"
"3257","151.230848","10.42.0.2","10.42.0.1","TCP","74","80  >  50422 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=67858 TSecr=757984005 WS=128"
"3258","151.231009","10.42.0.1","10.42.0.2","TCP","66","50422  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757984005 TSecr=67858"
"3259","151.231186","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3260","151.231269","10.42.0.2","10.42.0.1","TCP","66","80  >  50422 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=67858 TSecr=757984005"
"3261","151.232400","10.42.0.2","10.42.0.1","TCP","7306","80  >  50422 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=67859 TSecr=757984005 [TCP segment of a reassembled PDU]"
"3262","151.232464","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3263","151.232809","10.42.0.1","10.42.0.2","TCP","66","50422  >  80 [ACK] Seq=191 Ack=7241 Win=60672 Len=0 TSval=757984006 TSecr=67859"
"3264","151.233016","10.42.0.1","10.42.0.2","TCP","66","50422  >  80 [ACK] Seq=191 Ack=11174 Win=62592 Len=0 TSval=757984007 TSecr=67859"
"3265","151.233205","10.42.0.1","10.42.0.2","TCP","66","50422  >  80 [FIN, ACK] Seq=191 Ack=11174 Win=64128 Len=0 TSval=757984007 TSecr=67859"
"3266","151.233461","10.42.0.2","10.42.0.1","TCP","66","80  >  50422 [FIN, ACK] Seq=11174 Ack=192 Win=30080 Len=0 TSval=67859 TSecr=757984007"
"3267","151.233713","10.42.0.1","10.42.0.2","TCP","66","50422  >  80 [ACK] Seq=192 Ack=11175 Win=64128 Len=0 TSval=757984007 TSecr=67859"
"3268","151.818985","10.42.0.1","10.42.0.2","ICMP","98","Echo (ping) request  id=0x051c, seq=78/19968, ttl=64 (reply in 3269)"
"3269","151.819088","10.42.0.2","10.42.0.1","ICMP","98","Echo (ping) reply    id=0x051c, seq=78/19968, ttl=64 (request in 3268)"
"3270","151.933074","10.42.0.1","10.42.0.2","TCP","74","50424  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757984707 TSecr=0 WS=128"
"3271","151.933148","10.42.0.2","10.42.0.1","TCP","74","80  >  50424 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=68034 TSecr=757984707 WS=128"
"3272","151.933358","10.42.0.1","10.42.0.2","TCP","66","50424  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757984707 TSecr=68034"
"3273","151.933410","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3274","151.933497","10.42.0.2","10.42.0.1","TCP","66","80  >  50424 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=68034 TSecr=757984707"
"3275","151.934630","10.42.0.2","10.42.0.1","TCP","7306","80  >  50424 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=68034 TSecr=757984707 [TCP segment of a reassembled PDU]"
"3276","151.934662","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3277","151.934962","10.42.0.1","10.42.0.2","TCP","66","50424  >  80 [ACK] Seq=191 Ack=4345 Win=62592 Len=0 TSval=757984709 TSecr=68034"
"3278","151.934980","10.42.0.1","10.42.0.2","TCP","66","50424  >  80 [ACK] Seq=191 Ack=7241 Win=63488 Len=0 TSval=757984709 TSecr=68034"
"3279","151.935079","10.42.0.1","10.42.0.2","TCP","66","50424  >  80 [ACK] Seq=191 Ack=11174 Win=62592 Len=0 TSval=757984709 TSecr=68034"
"3280","151.935157","10.42.0.1","10.42.0.2","TCP","66","50424  >  80 [FIN, ACK] Seq=191 Ack=11174 Win=64128 Len=0 TSval=757984709 TSecr=68034"
"3281","151.935699","10.42.0.2","10.42.0.1","TCP","66","80  >  50424 [FIN, ACK] Seq=11174 Ack=192 Win=30080 Len=0 TSval=68034 TSecr=757984709"
"3282","151.936015","10.42.0.1","10.42.0.2","TCP","66","50424  >  80 [ACK] Seq=192 Ack=11175 Win=64128 Len=0 TSval=757984710 TSecr=68034"
"3283","152.124564","10.42.0.1","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"3284","152.124699","10.42.0.1","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"3285","152.676721","10.42.0.1","10.42.0.2","TCP","74","50426  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757985451 TSecr=0 WS=128"
"3286","152.676825","10.42.0.2","10.42.0.1","TCP","74","80  >  50426 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=68220 TSecr=757985451 WS=128"
"3287","152.677125","10.42.0.1","10.42.0.2","TCP","66","50426  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757985451 TSecr=68220"
"3288","152.677206","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
"3289","152.677308","10.42.0.2","10.42.0.1","TCP","66","80  >  50426 [ACK] Seq=1 Ack=191 Win=30080 Len=0 TSval=68220 TSecr=757985452"
"3290","152.678581","10.42.0.2","10.42.0.1","TCP","7306","80  >  50426 [ACK] Seq=1 Ack=191 Win=30080 Len=7240 TSval=68220 TSecr=757985452 [TCP segment of a reassembled PDU]"
"3291","152.678659","10.42.0.2","10.42.0.1","HTTP","3999","HTTP/1.1 200 OK  (text/html)"
"3292","152.678861","10.42.0.1","10.42.0.2","TCP","66","50426  >  80 [ACK] Seq=191 Ack=7241 Win=60672 Len=0 TSval=757985453 TSecr=68220"
"3293","152.678895","10.42.0.1","10.42.0.2","TCP","66","50426  >  80 [ACK] Seq=191 Ack=11174 Win=57728 Len=0 TSval=757985453 TSecr=68220"
"3294","152.679099","10.42.0.1","10.42.0.2","TCP","66","50426  >  80 [FIN, ACK] Seq=191 Ack=11174 Win=64128 Len=0 TSval=757985453 TSecr=68220"
"3295","152.679823","10.42.0.2","10.42.0.1","TCP","66","80  >  50426 [FIN, ACK] Seq=11174 Ack=192 Win=30080 Len=0 TSval=68221 TSecr=757985453"
"3296","152.680084","10.42.0.1","10.42.0.2","TCP","66","50426  >  80 [ACK] Seq=192 Ack=11175 Win=64128 Len=0 TSval=757985454 TSecr=68221"
"3297","152.842564","10.42.0.1","10.42.0.2","ICMP","98","Echo (ping) request  id=0x051c, seq=79/20224, ttl=64 (reply in 3298)"
"3298","152.842604","10.42.0.2","10.42.0.1","ICMP","98","Echo (ping) reply    id=0x051c, seq=79/20224, ttl=64 (request in 3297)"
"3299","153.312343","10.42.0.1","10.42.0.2","TCP","74","50428  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=757986087 TSecr=0 WS=128"
"3300","153.312433","10.42.0.2","10.42.0.1","TCP","74","80  >  50428 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=68379 TSecr=757986087 WS=128"
"3301","153.312750","10.42.0.1","10.42.0.2","TCP","66","50428  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=757986087 TSecr=68379"
"3302","153.312770","10.42.0.1","10.42.0.2","HTTP","256","GET / HTTP/1.1 "
