"No.","Time","Source","Destination","Protocol","Length","Info"
"4992","109.520530","13.225.26.31","10.0.2.15","TCP","1514","443  >  49229 [ACK] Seq=4361 Ack=518 Win=32251 Len=1460 [TCP segment of a reassembled PDU]"
"4993","109.520530","13.225.26.31","10.0.2.15","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"4994","109.520530","151.101.120.157","10.0.2.15","TLSv1.2","1090","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"4995","109.520577","10.0.2.15","13.225.26.31","TCP","54","49229  >  443 [ACK] Seq=518 Ack=7281 Win=64240 Len=0"
"4996","109.528820","10.0.2.15","142.250.74.238","QUIC","83","Handshake, DCID=5203ebb6123e24c3"
"4997","109.533570","10.0.2.15","157.240.21.20","TLSv1.3","571","Client Hello"
"4998","109.548443","10.0.2.15","151.101.120.157","TLSv1.2","139","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"4999","109.550088","10.0.2.15","151.101.120.157","TLSv1.2","145","Application Data"
"5000","109.555929","13.225.26.31","10.0.2.15","TLSv1.3","317","Application Data, Application Data"
"5001","109.555929","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5002","109.555929","142.250.74.238","10.0.2.15","QUIC","76","Protected Payload (KP0)"
"5003","109.555929","157.240.21.20","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"5004","109.555929","151.101.120.157","10.0.2.15","TCP","60","443  >  49228 [ACK] Seq=3913 Ack=694 Win=32075 Len=0"
"5005","109.556091","10.0.2.15","13.225.26.31","TCP","54","49229  >  443 [ACK] Seq=518 Ack=7544 Win=63977 Len=0"
"5006","109.576282","10.0.2.15","52.222.149.122","TCP","66","49231  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"5007","109.577699","10.0.2.15","151.101.120.157","TLSv1.2","461","Application Data"
"5008","109.578883","10.0.2.15","142.250.74.238","QUIC","83","Handshake, DCID=5203ebb6123e24c3"
"5009","109.594410","10.0.2.15","142.250.74.238","QUIC","125","Handshake, DCID=5203ebb6123e24c3"
"5010","109.595139","10.0.2.15","142.250.74.238","QUIC","109","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5011","109.596164","151.101.120.157","10.0.2.15","TLSv1.2","362","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"5012","109.596164","52.222.149.122","10.0.2.15","TCP","60","443  >  49231 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"5013","109.596164","151.101.120.157","10.0.2.15","TLSv1.2","1514","Application Data"
"5014","109.596164","151.101.120.157","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5015","109.596164","151.101.120.157","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5016","109.596405","10.0.2.15","151.101.120.157","TCP","54","49228  >  443 [ACK] Seq=1101 Ack=8601 Win=64240 Len=0"
"5017","109.597297","10.0.2.15","52.222.149.122","TCP","54","49231  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"5018","109.599237","151.101.120.157","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5019","109.599237","151.101.120.157","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5020","109.599237","151.101.120.157","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5021","109.599671","10.0.2.15","151.101.120.157","TCP","54","49228  >  443 [ACK] Seq=1101 Ack=12981 Win=64240 Len=0"
"5022","109.600514","142.250.74.238","10.0.2.15","QUIC","664","Protected Payload (KP0)"
"5023","109.600514","151.101.120.157","10.0.2.15","TLSv1.2","1284","Application Data, Application Data"
"5024","109.600514","142.250.74.238","10.0.2.15","QUIC","135","Protected Payload (KP0)"
"5025","109.600584","10.0.2.15","151.101.120.157","TCP","54","49228  >  443 [ACK] Seq=1101 Ack=14211 Win=63010 Len=0"
"5026","109.625255","23.40.112.155","10.0.2.15","TLSv1.2","77","Encrypted Alert"
"5027","109.625255","23.40.112.155","10.0.2.15","TCP","60","443  >  49219 [FIN, ACK] Seq=54482 Ack=1220 Win=31549 Len=0"
"5028","109.625392","10.0.2.15","23.40.112.155","TCP","54","49219  >  443 [ACK] Seq=1220 Ack=54483 Win=64163 Len=0"
"5029","109.652845","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5030","109.653748","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5031","109.656643","10.0.2.15","142.250.74.238","QUIC","451","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5032","109.657312","142.250.74.238","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"5033","109.657312","142.250.74.238","10.0.2.15","QUIC","93","Protected Payload (KP0)"
"5034","109.660613","10.0.2.15","13.225.26.31","TLSv1.3","118","Change Cipher Spec, Application Data"
"5035","109.661741","10.0.2.15","52.222.149.122","TLSv1.3","571","Client Hello"
"5036","109.662814","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5037","109.664060","142.250.74.238","10.0.2.15","QUIC","436","Protected Payload (KP0)"
"5038","109.695403","142.250.74.238","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"5039","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5040","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5041","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5042","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5043","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5044","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5045","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5046","109.695403","13.225.26.31","10.0.2.15","TLSv1.3","116","Application Data"
"5047","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5048","109.695403","52.222.149.122","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"5049","109.695403","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [PSH, ACK] Seq=1461 Ack=518 Win=32251 Len=1460 [TCP segment of a reassembled PDU]"
"5050","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5051","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5052","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5053","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5054","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5055","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5056","109.695403","142.250.74.238","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"5057","109.695403","142.250.74.238","10.0.2.15","QUIC","617","Protected Payload (KP0)"
"5058","109.695674","10.0.2.15","52.222.149.122","TCP","54","49231  >  443 [ACK] Seq=518 Ack=2921 Win=64240 Len=0"
"5059","109.696700","10.0.2.15","157.240.21.20","TCP","54","49230  >  443 [ACK] Seq=518 Ack=1461 Win=64240 Len=0"
"5060","109.697080","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [PSH, ACK] Seq=2921 Ack=518 Win=32251 Len=1460 [TCP segment of a reassembled PDU]"
"5061","109.697080","52.222.149.122","10.0.2.15","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"5062","109.697080","157.240.21.20","10.0.2.15","TLSv1.3","991","Application Data"
"5063","109.697187","10.0.2.15","52.222.149.122","TCP","54","49231  >  443 [ACK] Seq=518 Ack=5841 Win=64240 Len=0"
"5064","109.698967","52.222.149.122","10.0.2.15","TLSv1.3","255","Application Data, Application Data"
"5065","109.708503","10.0.2.15","151.101.120.157","TLSv1.2","84","Application Data"
"5066","109.709368","10.0.2.15","23.40.112.155","TCP","54","49219  >  443 [FIN, ACK] Seq=1220 Ack=54483 Win=64163 Len=0"
"5067","109.710061","23.40.112.155","10.0.2.15","TCP","60","443  >  49219 [ACK] Seq=54483 Ack=1221 Win=31548 Len=0"
"5068","109.712374","10.0.2.15","142.250.74.238","QUIC","79","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5069","109.712956","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5070","109.713496","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5071","109.714000","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5072","109.714454","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5073","109.744696","10.0.2.15","13.225.26.31","TLSv1.3","146","Application Data"
"5074","109.749073","10.0.2.15","157.240.21.20","TLSv1.3","118","Change Cipher Spec, Application Data"
"5075","109.751146","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5076","109.752326","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5077","109.752655","142.250.74.238","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"5078","109.753877","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5079","109.756269","10.0.2.15","52.222.149.122","TLSv1.3","118","Change Cipher Spec, Application Data"
"5080","109.756624","157.240.21.20","10.0.2.15","TLSv1.3","313","Application Data, Application Data"
"5081","109.758418","10.0.2.15","13.225.26.31","TLSv1.3","85","Application Data"
"5082","109.759145","10.0.2.15","13.225.26.31","TLSv1.3","521","Application Data"
"5083","109.760490","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5084","109.761276","13.225.26.31","10.0.2.15","TCP","60","443  >  49229 [ACK] Seq=7606 Ack=705 Win=32064 Len=0"
"5085","109.762440","52.222.149.122","10.0.2.15","TLSv1.3","116","Application Data"
"5086","109.763105","10.0.2.15","157.240.21.20","TLSv1.3","146","Application Data"
"5087","109.767540","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5088","109.768481","10.0.2.15","52.222.149.122","TLSv1.3","146","Application Data"
"5089","109.768761","157.240.21.20","10.0.2.15","TLSv1.3","85","Application Data"
"5090","109.773532","52.222.149.122","10.0.2.15","TLSv1.3","85","Application Data"
"5091","109.773979","10.0.2.15","157.240.21.20","TLSv1.3","85","Application Data"
"5092","109.774870","10.0.2.15","157.240.21.20","TLSv1.3","469","Application Data"
"5093","109.775133","157.240.21.20","10.0.2.15","TCP","60","443  >  49230 [ACK] Seq=2688 Ack=1120 Win=31649 Len=0"
"5094","109.775822","10.0.2.15","52.222.149.122","TLSv1.3","85","Application Data"
"5095","109.776242","10.0.2.15","52.222.149.122","TLSv1.3","491","Application Data"
"5096","109.777083","52.222.149.122","10.0.2.15","TCP","60","443  >  49231 [ACK] Seq=6135 Ack=1142 Win=31627 Len=0"
"5097","109.839597","157.240.21.20","10.0.2.15","TLSv1.3","89","Application Data"
"5098","109.839597","157.240.21.20","10.0.2.15","TLSv1.3","1514","Application Data"
"5099","109.839597","157.240.21.20","10.0.2.15","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"5100","109.839597","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=5643 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5101","109.839597","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [PSH, ACK] Seq=7103 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5102","109.839597","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=8563 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5103","109.839597","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [ACK] Seq=6135 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5104","109.839597","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [ACK] Seq=7595 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5105","109.839597","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [PSH, ACK] Seq=9055 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5106","109.839597","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [ACK] Seq=10515 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5107","109.839597","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [ACK] Seq=11975 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5108","109.839597","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [ACK] Seq=13435 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5109","109.839597","13.225.26.31","10.0.2.15","TLSv1.3","85","Application Data"
"5110","109.839597","151.101.120.157","10.0.2.15","TCP","60","443  >  49228 [ACK] Seq=14211 Ack=1131 Win=31638 Len=0"
"5111","109.839597","142.250.74.238","10.0.2.15","QUIC","436","Protected Payload (KP0)"
"5112","109.839597","13.225.26.31","10.0.2.15","TCP","1514","443  >  49229 [ACK] Seq=7637 Ack=1172 Win=31597 Len=1460 [TCP segment of a reassembled PDU]"
"5113","109.839597","13.225.26.31","10.0.2.15","TCP","1514","443  >  49229 [PSH, ACK] Seq=9097 Ack=1172 Win=31597 Len=1460 [TCP segment of a reassembled PDU]"
"5114","109.839597","13.225.26.31","10.0.2.15","TCP","1514","443  >  49229 [PSH, ACK] Seq=10557 Ack=1172 Win=31597 Len=1460 [TCP segment of a reassembled PDU]"
"5115","109.839857","10.0.2.15","157.240.21.20","TCP","54","49230  >  443 [ACK] Seq=1120 Ack=10023 Win=64240 Len=0"
"5116","109.840030","10.0.2.15","52.222.149.122","TCP","54","49231  >  443 [ACK] Seq=1142 Ack=14895 Win=64240 Len=0"
"5117","109.840215","10.0.2.15","13.225.26.31","TCP","54","49229  >  443 [ACK] Seq=1172 Ack=12017 Win=64240 Len=0"
"5118","109.847841","10.0.2.15","142.250.74.238","QUIC","75","Protected Payload (KP0), DCID=5203ebb6123e24c3"
"5119","109.885482","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [PSH, ACK] Seq=10023 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5120","109.885482","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=11483 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5121","109.885482","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [PSH, ACK] Seq=12943 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5122","109.885482","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=14403 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5123","109.885482","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [PSH, ACK] Seq=15863 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5124","109.885482","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=17323 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5125","109.885482","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [ACK] Seq=14895 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5126","109.885482","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [ACK] Seq=16355 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5127","109.885482","52.222.149.122","10.0.2.15","TCP","1514","443  >  49231 [ACK] Seq=17815 Ack=1142 Win=31627 Len=1460 [TCP segment of a reassembled PDU]"
"5128","109.885482","13.225.26.31","10.0.2.15","TLSv1.3","889","Application Data, Application Data"
"5129","109.885781","10.0.2.15","157.240.21.20","TCP","54","49230  >  443 [ACK] Seq=1120 Ack=18783 Win=64240 Len=0"
"5130","109.885993","10.0.2.15","52.222.149.122","TCP","54","49231  >  443 [ACK] Seq=1142 Ack=19275 Win=64240 Len=0"
"5131","109.905577","157.240.21.20","10.0.2.15","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"5132","109.905577","157.240.21.20","10.0.2.15","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"5133","109.905577","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=21703 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5134","109.905577","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=23163 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5135","109.905577","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=24623 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5136","109.905577","157.240.21.20","10.0.2.15","TCP","1514","443  >  49230 [ACK] Seq=26083 Ack=1120 Win=31649 Len=1460 [TCP segment of a reassembled PDU]"
"5137","109.905577","52.222.149.122","10.0.2.15","TLSv1.3","221","Application Data"
"5138","109.905722","10.0.2.15","157.240.21.20","TCP","54","49230  >  443 [ACK] Seq=1120 Ack=27543 Win=64240 Len=0"
"5139","109.906071","10.0.2.15","52.222.149.122","TCP","54","49231  >  443 [ACK] Seq=1142 Ack=19442 Win=64073 Len=0"
"5140","109.946818","157.240.21.20","10.0.2.15","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"5141","109.989915","10.0.2.15","13.225.26.31","TCP","54","49229  >  443 [ACK] Seq=1172 Ack=12852 Win=63405 Len=0"
"5142","109.990547","10.0.2.15","157.240.21.20","TCP","54","49230  >  443 [ACK] Seq=1120 Ack=29003 Win=64240 Len=0"
"5143","109.991702","157.240.21.20","10.0.2.15","TLSv1.3","1131","Application Data"
"5144","110.117709","10.0.2.15","157.240.21.20","TCP","54","49230  >  443 [ACK] Seq=1120 Ack=30080 Win=63163 Len=0"
"5145","110.646861","23.72.13.166","10.0.2.15","TLSv1.3","78","Application Data"
"5146","110.646861","23.72.13.166","10.0.2.15","TCP","60","443  >  49224 [FIN, ACK] Seq=8561 Ack=1281 Win=31488 Len=0"
"5147","110.646980","10.0.2.15","23.72.13.166","TCP","54","49224  >  443 [ACK] Seq=1281 Ack=8562 Win=63429 Len=0"
"5148","110.651959","10.0.2.15","23.72.13.166","TCP","54","49224  >  443 [FIN, ACK] Seq=1281 Ack=8562 Win=63429 Len=0"
"5149","110.694625","23.72.13.166","10.0.2.15","TCP","60","443  >  49224 [ACK] Seq=8562 Ack=1282 Win=31487 Len=0"
"5150","112.749564","10.0.2.15","192.168.1.254","DNS","80","Standard query 0x4214 A smetrics.samsung.com"
"5151","112.758941","192.168.1.254","10.0.2.15","DNS","171","Standard query response 0x4214 A smetrics.samsung.com CNAME samsung.com.ssl.sc.omtrdc.net A 13.36.218.177 A 15.236.176.210 A 15.188.95.229"
"5152","112.765027","10.0.2.15","13.36.218.177","TCP","66","49232  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"5153","112.774643","10.0.2.15","23.40.113.16","TLSv1.3","170","Application Data"
"5154","112.779763","13.36.218.177","10.0.2.15","TCP","60","443  >  49232 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"5155","112.779898","10.0.2.15","13.36.218.177","TCP","54","49232  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"5156","112.781297","23.40.113.16","10.0.2.15","TLSv1.3","828","Application Data"
"5157","112.781837","10.0.2.15","13.36.218.177","TLSv1.3","571","Client Hello"
"5158","112.783486","10.0.2.15","23.40.113.16","TLSv1.3","169","Application Data"
"5159","112.789606","10.0.2.15","23.40.113.16","TLSv1.3","169","Application Data"
"5160","112.790808","10.0.2.15","131.253.33.219","TLSv1.2","186","Application Data"
"5161","112.791212","23.40.113.16","10.0.2.15","TCP","60","443  >  49221 [ACK] Seq=187117 Ack=2053 Win=32303 Len=0"
"5162","112.791919","13.36.218.177","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"5163","112.791919","13.36.218.177","10.0.2.15","TCP","1514","443  >  49232 [ACK] Seq=1461 Ack=518 Win=32251 Len=1460 [TCP segment of a reassembled PDU]"
"5164","112.791919","23.40.113.16","10.0.2.15","TLSv1.3","1217","Application Data"
"5165","112.791996","10.0.2.15","13.36.218.177","TCP","54","49232  >  443 [ACK] Seq=518 Ack=2921 Win=64240 Len=0"
"5166","112.792500","13.36.218.177","10.0.2.15","TLSv1.3","579","Application Data"
"5167","112.792824","10.0.2.15","131.253.33.219","TLSv1.2","100","Application Data"
"5168","112.801047","10.0.2.15","13.36.218.177","TLSv1.3","118","Change Cipher Spec, Application Data"
"5169","112.803196","10.0.2.15","13.36.218.177","TLSv1.3","146","Application Data"
"5170","112.803516","131.253.33.219","10.0.2.15","TCP","60","443  >  49185 [ACK] Seq=7075 Ack=2431 Win=31843 Len=0"
"5171","112.804081","13.36.218.177","10.0.2.15","TCP","60","443  >  49232 [ACK] Seq=3446 Ack=674 Win=32095 Len=0"
"5172","112.805665","10.0.2.15","13.36.218.177","TLSv1.3","1016","Application Data"
"5173","112.811302","10.0.2.15","23.40.112.59","TLSv1.2","377","Application Data"
"5174","112.813090","10.0.2.15","23.40.113.16","TLSv1.3","89","Application Data"
"5175","112.814200","13.36.218.177","10.0.2.15","TLSv1.3","581","Application Data, Application Data"
"5176","112.814200","23.40.113.16","10.0.2.15","TLSv1.3","673","Application Data"
"5177","112.815388","10.0.2.15","13.36.218.177","TLSv1.3","85","Application Data"
"5178","112.817893","10.0.2.15","23.40.112.59","TLSv1.2","88","Application Data"
"5179","112.818208","131.253.33.219","10.0.2.15","TLSv1.2","100","Application Data"
"5180","112.818208","13.36.218.177","10.0.2.15","TLSv1.3","585","Application Data"
"5181","112.833698","23.40.112.59","10.0.2.15","TCP","60","443  >  49214 [ACK] Seq=974008 Ack=11470 Win=32132 Len=0"
"5182","112.858873","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=974008 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5183","112.858873","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=975468 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5184","112.858988","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=11470 Ack=976928 Win=65392 Len=0"
"5185","112.860043","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=976928 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5186","112.867394","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=978388 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5187","112.867394","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=979848 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5188","112.867497","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=11470 Ack=981308 Win=65392 Len=0"
"5189","112.870779","10.0.2.15","95.100.95.149","TLSv1.3","1365","Application Data"
"5190","112.878575","10.0.2.15","131.253.33.200","TLSv1.2","191","Application Data"
"5191","112.879081","10.0.2.15","131.253.33.200","TLSv1.2","100","Application Data"
"5192","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=981308 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5193","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=982768 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5194","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=984228 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5195","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=985688 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5196","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=987148 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5197","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=988608 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5198","112.879946","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5199","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=991528 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5200","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=992988 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5201","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=994448 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5202","112.879946","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=995908 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5203","112.879946","131.253.33.200","10.0.2.15","TCP","60","443  >  49186 [ACK] Seq=1077513 Ack=18320 Win=31513 Len=0"
"5204","112.880084","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=11470 Ack=997368 Win=65392 Len=0"
"5205","112.880644","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=997368 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5206","112.880644","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=998828 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5207","112.880644","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=1000288 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5208","112.880644","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=1001748 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5209","112.880644","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [ACK] Seq=1003208 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5210","112.880644","23.40.112.59","10.0.2.15","TCP","1514","443  >  49214 [PSH, ACK] Seq=1004668 Ack=11470 Win=32132 Len=1460 [TCP segment of a reassembled PDU]"
"5211","112.880644","23.40.112.59","10.0.2.15","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"5212","112.880705","10.0.2.15","23.40.112.59","TCP","54","49214  >  443 [ACK] Seq=11470 Ack=1007588 Win=65392 Len=0"
"5213","112.885745","10.0.2.15","192.168.1.254","DNS","87","Standard query 0x8a5f A img-s-msn-com.akamaized.net"
"5214","112.888338","10.0.2.15","13.249.13.59","TLSv1.3","89","Application Data"
"5215","112.893345","23.40.112.59","10.0.2.15","TLSv1.2","197","Application Data"
